movie_id,person_id,name,character,gender,cast_order
10661,1094263,Jessica Mei Gershen,Girl in Club,1,126
10661,1781963,Nikki Giavasis,Waitress,1,127
10661,1781964,Ronald E. Giles,Commuter,0,128
10661,1781965,Sharlene Grover,Isreali Soldier,1,129
10661,1781966,Sepideh Haftgoli,Isreali Soldier,1,130
10661,1781983,Zahra Heydari,Dalohan Receptionist,1,131
10661,1202533,Seth Howard,Party Guy,0,132
10661,32895,Kevin James,Hacky Sack Tournament Celebrity Judge,2,133
10661,1781984,Paul Jeans,Hotel Manager,0,134
10661,1777592,Dave Johnson,Spectator,0,135
10661,1781985,Todd Justin,Nightclub Bouncer,0,136
10661,1781986,Sam Kalidi,Amir,0,137
10661,1781987,Sona Karia,Reporter,1,138
10661,170382,Rock Kohli,Vendor with No Fizzi Bubblech,2,139
10661,193946,Mark Kubr,Criminal #3,2,140
10661,1781988,Timothy Dean Lee,Shocked Businessman,0,141
10661,1781989,Paula Lemes,Go Go Dancer,1,142
10661,1246221,Bernadette Lords,Businesswoman,1,143
10661,1096679,Anthony Martins,Arab #3,2,144
10661,1511383,Roni Meron,Hot Girl / Waitress,1,145
10661,1781990,Nicole Montano,Cheerleader,1,146
10661,1205138,Rachel Mower,Girl in Park,1,147
10661,127910,Rachael Murphy,Girl in Club,1,148
10661,1781991,Bibiana Navas,Phantom's Wife,1,149
10661,1781992,Christina Neferis,Hacky Sack Fan,1,150
10661,1407372,Adam Ohl,Street Merchant,0,151
10661,1781993,Dianne Perry,Phantom's Wife,1,152
10661,1553633,John Radcliff,Redneck Posse Man #2,0,153
10661,1781994,Klavdia Ramnareine,The Hot Chick,1,154
10661,588647,Deborah Rombaut,Snooty French Girl at the Club,1,155
10661,1585042,Sandra Rosko,Middle Eastern Girl,1,156
10661,1781995,Rob Shapiro,Score Keeper,0,157
10661,1716163,Mikael Sharafyan,Fan in the Crowd,2,158
10661,1781997,Jhennah Sinclaire,Dancer,1,159
10661,1530055,Terrie Snell,Woman in Beauty Shop,1,160
10661,210849,Chris Spinelli,Angry Palestinian,0,161
10661,1778304,Arne Starr,Isreali Weapons Trainer,0,162
10661,211429,Riley Thomas Stewart,Little Boy #2,0,163
10661,1781998,Lee Stickler,Isreali Soldier,0,164
10661,1399537,Sarah Stringer,Party Goer,1,165
10661,1781999,Christa Texeira,Ruth,0,166
10661,1782000,Keana Texeira,Rock-throwing Girl,1,167
10661,1782001,Seth Texeira,Zeb,0,168
10661,1782002,Sophie Texeira,Alena,0,169
10661,1782003,Ryan Phillip Thomas,Angry Palestinian,0,170
10661,1782004,Gina Tleel,Shopper,1,171
10661,1401102,Uzimann,Cafe Customer,0,172
10661,1355360,Kevin Van Doorslaer,Isreali Soldier,2,173
10661,1782006,Dave Vij,Disco-Tech,0,174
10661,36072,Holly Weber,Girlfriend,1,175
10661,1782007,Molly Weiner,Salon Patron,1,176
10661,1782008,Joe Van Wie,Hot Dog Patron,0,177
10661,31903,Henry Winkler,Limousine Passenger,2,178
10661,80449,Mark Winn,News Cameraman,0,179
10661,1086567,Saye Yabandeh,Girlfriend,1,180
10661,1501572,Julius Zagon,Ukrossi,0,181
10661,1782009,David Zahedian,Phantom's Best Friend,0,182
10661,1205141,Maria Zambrana,Taxi Cab Patron,1,183
10661,571249,Betty Murphy,Mrs. Haines,1,184
257344,19292,Adam Sandler,Sam Brenner,2,0
257344,11705,Michelle Monaghan,Violet Van Patten,1,1
257344,22970,Peter Dinklage,Eddie Plant,2,2
257344,54415,Josh Gad,Ludlow Lamonsoff,2,3
257344,32895,Kevin James,President Will Cooper,2,4
257344,78030,Ashley Benson,Lady Lisa,1,5
257344,48,Sean Bean,Corporal Hill (SAS Officer),2,6
257344,13636,Jane Krakowski,Carolyn Cooper,1,7
257344,1248,Brian Cox,Admiral Porter,2,8
257344,570775,Matthew Lintz,Matty,2,9
257344,707,Dan Aykroyd,1982 Championship MC,2,10
257344,60959,Jackie Sandler,President's Assistant Jennifer,1,11
257344,166029,Dan Patrick,White House Reporter #1,2,12
257344,53684,Robert Smigel,White House Reporter #2,2,13
257344,1496755,Anthony Ippolito,13-year-old Brenner,0,14
257344,98394,Affion Crockett,Sergeant Dylan Cohan,2,15
257344,53647,Lainie Kazan,Mickey Lamonsoff,1,16
257344,538687,Denis Akiyama,Professor Iwatani,2,17
257344,17867,Tom McCarthy,Michael the Robot,0,18
257344,56728,Tim Herlihy,Defense Secretary,2,19
257344,60961,Jared Sandler,White House Junior Aide Jared,0,20
257344,67520,William S. Taylor,Navy Secretary,2,21
257344,1219489,Rose Rollins,White House Press Secretary,1,22
257344,92777,Tucker Smallwood,CIA Chief,2,23
257344,1214573,Serena Williams,Serena Willams,0,24
257344,1218610,Martha Stewart,Martha Stewart,1,25
257344,20818,Allen Covert,Abusive Citizen,2,26
257344,32907,Nick Swardson,Pac-Man Victim,2,27
257344,1024492,Rob Archer,Seal,0,28
257344,1260011,Jack Fulton,Boy on London Street,2,29
257344,1202534,Sadie Sandler,Lemonadie Sadie,0,30
257344,1522344,Bridget Graham,Cyber Chick #1,0,31
257344,1522345,Jocelyn Hudon,Cyber Chick #2,1,32
257344,1129795,Annika Pergament,New Reporter,0,33
257344,166489,Bill Lake,NY Police Commissioner,2,34
257344,1123418,Mark Whelan,Colonel Devereux,0,35
257344,1271681,Sunny Sandler,Sweet Scout Girl,0,36
257344,1683830,Hannah Covert,Arcader Choir Girl,0,37
257344,1627370,Chris Titone,Soccer Player,2,38
257344,1683831,Abigail Covert,Classroom Scout Girl,0,39
257344,1683833,Sienna James,Classroom Scout Girl,0,40
257344,1683834,Shea James,Classroom Scout Girl,0,41
257344,58477,Jonathan Loughran,White House Gate Guard,0,42
257344,1683836,Toru Iwatani,Electric Dream Factory Repairman,0,43
257344,1683838,Jared Riley,13-Year Old Cooper,0,44
257344,1683839,Andrew Bambridge,13-Year Old Eddie,0,45
257344,1683840,Jacob Shinder,8-Year Old Ludlow,0,46
257344,1673617,Margaret Killingbeck,Old Woman in London Apartment,0,47
257344,1252850,Ron Mustafaa,Indian Teenage Boy,0,48
257344,1683842,Meher Pavri,Indian Teenage Girl,0,49
257344,1683843,Lamont James,Seal,2,50
257344,1084758,James Preston Rogers,Seal,2,51
257344,1683845,Bola Olubowale,Seal,0,52
257344,1683847,Mark Sparks,Fighter Pilot,2,53
257344,76112,Steve Wiebe,DARPA Scientist,0,54
257344,1683850,Sara Haines,TV News Anchor,1,55
257344,1683851,Derwin Philips,Secret Service Man,0,56
257344,168625,Michael Boisvert,Secret Service Man,0,57
257344,1683856,Colleen Reynolds,Abusive Citizen,0,58
257344,1481021,Jimi Shlag,Abusive Citizen,0,59
257344,1683857,Emily Jenkins,Abusive Citizen,0,60
257344,1461424,Sistah Lois,Sergeant Cohan's Mother,0,61
257344,1683858,Andrew McMichael,Arcade Employee,0,62
257344,1683859,Gary Douglas,DC Valet,0,63
257344,1683860,Eric Trask,Warden,0,64
257344,1683862,Susie McLean,Press Person,0,65
257344,181408,Daryl Hall,Daryl Hall,0,66
257344,1332369,John Oates,John Oates,0,67
257344,40009,Matt Frewer,Max Headroom (voice),2,68
257344,23679,Billy West,Additional Character Voice (voice),2,69
257344,1302231,Holly Beavon,Additional Character Voice (voice),0,70
257344,1639966,Dave Reachill,Lab Technician,0,71
644,9640,Haley Joel Osment,David,2,0
644,1518,Frances O'Connor,Monica Swinton,1,1
644,8213,Sam Robards,Henry Swinton,2,2
644,9641,Jake Thomas,Martin Swinton,2,3
644,9642,Jude Law,Gigolo Joe,2,4
644,227,William Hurt,Prof. Hobby,2,5
644,2157,Robin Williams,Dr. Know (voice),2,6
644,2282,Ben Kingsley,Specialist (voice),2,7
644,5064,Meryl Streep,Blue Mecha (voice),1,8
644,2632,Chris Rock,Comedian (voice),2,9
644,2131,Ken Leung,Syatyoo-Sama,2,10
644,9048,Clark Gregg,Supernerd,2,11
644,60633,Kevin Sussman,Supernerd,2,12
644,27030,Tom Gallop,Supernerd,2,13
644,1004155,Eugene Osment,Supernerd,2,14
644,10691,April Grace,Female Colleague,1,15
644,35521,Matt Winston,Executive,2,16
644,142736,Sabrina Grdevich,Sheila,1,17
644,167195,Theo Greenly,Todd,0,18
644,91030,Michael Mantell,Dr. Frazier at Cryogenic Institute,2,19
644,15318,Keith Campbell,Roadworker,2,20
644,1214402,Brian Turk,Backstage Bull,2,21
644,2039,Brendan Gleeson,Lord Johnson-Johnson,2,22
10756,776,Eddie Murphy,Jim Evers,2,0
10756,28641,Terence Stamp,Ramsley,2,1
10756,27631,Nathaniel Parker,Master Gracey,2,2
10756,36219,Marsha Thomason,Sara Evers,1,3
10756,7906,Jennifer Tilly,Madame Leota,1,4
10756,56567,Dina Spybey-Waters,Emma,0,5
10756,12900,Wallace Shawn,Ezra,2,6
10756,62646,Marc John Jefferies,Megan,2,9
10756,1219157,Jim Doughan,Mr. Coleman,0,10
10756,46074,Rachael Harris,Mrs. Coleman,1,11
10756,56576,Steve Hytner,Mr. Silverman,2,12
10756,1430209,Aree Davis,Megan,0,13
10756,89500,Heather Juergensen,Mrs. Silverman,1,14
10756,15034,Jeremy Howard,Hitchhiking Ghost,2,15
10756,1295,Deep Roy,Hitchhiking Ghost,2,16
10756,1015053,Clayton Martinez,Hitchhiking Ghost,0,17
10756,962026,Bridget Brno,Tiki Lounge Customer,1,18
10756,68436,Gregg London,Tiki Lounge Customer,2,19
10756,443770,John Alexander,Tea Ghost,2,20
10756,1594136,Zach Minkoff,Boy on Bicycle,0,21
10756,943864,Shelby Grimm,The Singing Busts,0,22
10756,1594137,Harry J. Campbell,The Singing Busts,0,23
10756,1594138,William T. Lewis,The Singing Busts,0,24
10756,1594139,Tim Reeder,The Singing Busts,0,25
10756,1594140,Bob Hartley,The Singing Busts,0,26
686,1038,Jodie Foster,Eleanor Arroway,1,0
686,10297,Matthew McConaughey,Palmer Joss,2,1
686,4512,James Woods,Michael Kitz,2,2
686,5049,John Hurt,S. R. Hadden,2,3
686,4139,Tom Skerritt,David Drumlin,2,4
686,886,William Fichtner,Kent Clark,2,5
686,52,David Morse,Ted Arroway,2,6
686,9780,Angela Bassett,Rachel Constantine,1,7
686,148122,Geoffrey Blake,Fisher,2,8
686,94864,Max Martini,Willie,2,9
686,2879,Rob Lowe,Richard Rank,2,10
686,28410,Jake Busey,Joseph,2,11
686,20089,Jena Malone,Young Ellie,1,12
686,92777,Tucker Smallwood,Mission Director,2,13
686,1638916,Sami Chester,Vernon,0,14
686,131120,Henry Strozier,Minister,2,15
686,163029,Haynes Brooke,Drumlin Aide,0,16
686,169643,Timothy McNeil,Davio,2,17
686,1808892,Laura Elena Surillo,Cantina Woman,1,18
686,1808893,Michael Chaban,Hadden Suit,0,19
686,44127,Larry King,Himself,2,20
686,582833,Thomas Garner ,Ian Broderick,0,21
686,1808895,Conroy Chino,KOB-TV Reporter,0,22
686,1235841,Dan Gifford,Jeremy Roth,0,23
686,1569118,Vance Valencia,Senator Valencia,0,24
686,1808899,Donna Kelley,Herself,1,25
686,1808909,Leon Harris,Himself,0,26
686,1808910,Claire Shipman,Herself,1,27
686,1170974,Behrooz Afrakhan,Middle Eastern Anchor,0,28
686,16146,Saemi Nakamura,Japanese Anchor,1,29
686,556903,Maria Celeste Arraras,Latina Anchor,1,30
686,1244752,Tabitha Soren,Herself,1,31
686,1215560,Geraldo Rivera,Himself,2,32
686,219237,Ian Whitcomb,British Anchor,0,33
686,14991,Jay Leno,Himself,2,34
686,133593,Michael Albala,Decryption Hacker,0,35
686,1808922,Ned Netterville,Decryption Expert,0,36
686,188274,Leo Lee,Major Domo,0,37
686,101975,William Jordan,Chairman of Joint Chiefs,2,38
686,1598,David St. James,Joint Chief,2,39
686,9258,Steven Ford,Major Russell,2,40
686,1808925,Alexander Zemeckis,Major Russell's Son,0,41
686,1808926,Janie Peterson,Major Russell's Daughter,1,42
686,14741,Philippe Bergeron,French Committee Member,2,43
686,58629,Jennifer Balgobin,Dr. Patel,1,44
686,1808930,Anthony Hamilton,British Committee Member,0,45
686,1808931,Rebecca T. Beucler,NASA Public Relations,1,46
686,6908,Marc Macaulay,NASA Technician,2,47
686,1798163,Jeffery Thomas Johnson,Mechnical,0,48
686,1798163,Jeffery Thomas Johnson,Mechanical,0,49
686,56120,Yuji Okumoto,Electrical,2,50
686,1114940,Gerry Griffin,Dynamics,0,51
686,1808933,Brian Alston,Communications,0,52
686,75317,Rob Elk,Pad Leader,2,53
686,1530544,Mark Thomason,Security,0,54
686,1808934,José Rey,Controller #8,0,55
686,1808935,Todd Patrick Breaugh,New VLA Technician,0,56
686,20563,Alex Veadov,Russian Cosmonaut,2,57
686,1808936,Alice Kushida,Scientist,1,58
686,70440,Robin Gammell,Project Official,2,59
686,1733407,Richardson Morse,Mission Doctor,2,60
686,1808937,Seiji Okamura,Japanese Ensign,0,61
686,152783,Mak Takano,Japanese Tech #1,0,62
686,1808938,Hiroshi Tom Tanaka,Japanese Tech #2,0,63
686,106734,Catherine Dao,Life Support,1,64
686,173784,Kristoffer Ryan Winters,Dynamics #2,0,65
686,64033,Valorie Armstrong,Senator,1,66
686,1808939,Jim Hild,Reporter #5,0,67
686,1605510,William L. Thomas,Reporter #6,0,68
686,1808940,Diego Montoya,School Boy,0,69
686,1808941,Jonathan Adler,White House Official,0,70
686,1808942,Robert Aguilar Jr.,NASA Controller #2,0,71
686,1808944,Mark Bailey,Four-Star General,0,72
686,1808945,Matt Bennett,Senate Observer,0,73
686,1452279,Tony Boldi,Robert Hand,0,74
686,153946,Christopher Boyer,Scientist,2,75
686,1808946,Mark Byrne,Protester,0,76
686,1609292,Candice T. Cain,Supporter,1,77
686,1808947,Aixa Clemente,President's Secretery,0,78
686,1808947,Aixa Clemente,President's Secretary,0,79
686,1454081,Derrick Damions,Ailing Believer,0,80
686,1808948,Elaina Erika Davis,Philanthropy Bureaucrat,1,81
686,1808949,Joey Dente,Factory Worker,0,82
686,1808950,Michael Egan,IMC Police Officer,0,83
686,1808951,Jeff Elmore,Monk,0,84
686,1752222,Pamela Fischer,Pedestrian,1,85
686,155308,Carl Gilliard,Controller,2,86
686,55227,William B. Kaplan,TV Interviewer,0,87
686,945062,Ming Lo,Pod Systems Control,2,88
686,1424827,Sunshine Logroño,Puerto Rican Taxi Driver,0,89
686,160399,Denise Loveday,Press Secretary,1,90
686,155456,Neal Matarazzo,Kitz's Aide,2,91
686,1808953,Cassidy McMillan,Student Reporter at NASA,1,92
686,1808954,Molly Mueller,Family Exchange,1,93
686,1296511,Paul L. Nolan,Ellie's Attorney,0,94
686,58742,Marisa Petroro,Oval Office Secretary,1,95
686,1808956,Errica Poindexter,Police Officer,1,96
686,1352413,J.A. Preston,Senator,0,97
686,1808957,Frank Principe,Ailing Believer,0,98
686,1114167,Leo Rogstad,Ailing Believer,0,99
686,1354453,Russell Sanderlin Sr.,Photographer,0,100
686,1808959,Frank Silva,Army Officer,0,101
686,1808960,John A. Taylor,Senate Hearing Attendee,0,102
686,1808962,Todd Thompson,News Reporter,0,103
686,1314544,Cenk Uygur,Reporter,0,104
686,1808159,Holly Cross Vagley,Religious Zealot,1,105
686,1720797,Eric Alan Wendell,Protester,2,106
686,116515,Delaney Williams,Believer,0,107
9383,4724,Kevin Bacon,Sebastian Caine / Hollow Man,2,0
9383,1951,Elisabeth Shue,Linda McKay,1,1
9383,16851,Josh Brolin,Matthew Kensington,2,2
9383,21165,Kim Dickens,Sarah Kennedy,1,3
9383,25702,Rhona Mitra,Sebastian's Neighbor,1,4
9383,17305,Greg Grunberg,Carter Abbey,2,5
9383,9998,Joey Slotnick,Frank Chase,2,6
9383,1218108,Mary Randle,Janice Walton,0,7
9383,21416,William Devane,Dr. Howard Kramer,2,8
9383,64515,Pablo Espinosa,"Ed, Warehouse Guard",2,9
179,2227,Nicole Kidman,Silvia Broome,1,0
179,2228,Sean Penn,Tobin Keller,2,1
179,2229,Catherine Keener,Dot Woods,1,2
179,2244,Jesper Christensen,Nils Lud,2,3
179,2245,Yvan Attal,Philippe,2,4
179,2246,Earl Cameron,Dr. Zuwanie,2,5
179,2247,George Harris,Kuman-Kuman,2,6
179,2248,Michael Wright,Marcus,2,7
179,2249,Clyde Kusatsu,Police Chief Lee Wu,2,8
179,2250,Eric Keenleyside,Rory Robb,2,9
179,2251,Hugo Speer,Simon Broome,2,10
179,2252,Maz Jobrani,Mo,2,11
179,2253,Yusuf Gatewood,Doug,2,12
179,2254,Curtiss Cook,Ajene Xola,2,13
179,2255,Byron Utley,Jean Gamba,2,14
179,2256,Robert Clohessy,FBI Agent King,2,15
179,2257,Terry Serpico,FBI Agent Lewis,2,16
179,162500,Vladimir Bibic,G.A. President,0,17
179,22821,David Zayas,Charlie Russell,2,18
179,1480047,Pat Kiernan,Himself,2,19
179,1778209,Margot Staub,News Reporter,0,20
76285,33235,Logan Lerman,Percy Jackson,2,0
76285,109513,Alexandra Daddario,Annabeth Chase,1,1
76285,60077,Douglas Smith,Tyson,2,2
76285,207401,Leven Rambin,Clarisse La Rue,1,3
76285,53336,Brandon T. Jackson,Grover Underwood,2,4
76285,105727,Jake Abel,Luke Castellan,2,5
76285,130769,Grey Damon,Chris Rodriguez,2,6
76285,1257753,Paloma Kwiatkowski,Thalia Grace,0,7
76285,34257,Anthony Stewart Head,Chiron,2,8
76285,2283,Stanley Tucci,Mr. D / Dionysus,2,9
76285,51797,Nathan Fillion,Hermes,2,10
76285,51300,Derek Mears,Cyclops,2,11
76285,112692,Robert Maillet,Polyphemus / Laistrygonian,2,12
76285,2372,Ron Perlman,Polyphemus (voice),2,13
76285,1272881,Connor Dunn,Tereus,0,14
76285,1272883,Alisha Newton,Young Annabeth,1,15
76285,1272884,Bjorn Yearwood,Young Grover,0,16
76285,1272885,Samuel Braun,Young Luke,0,17
76285,116416,Katelyn Mager,Young Thalia,1,18
76285,111513,Yvette Nicole Brown,Gray Sister #2,1,19
76285,1294,Missi Pyle,Gray Sister #3,1,20
76285,6944,Octavia Spencer,Martha (voice),1,21
1996,11701,Angelina Jolie,Lara Croft,1,0
1996,17276,Gerard Butler,Terry Sheridan,2,1
1996,1284,Noah Taylor,Bryce,2,3
1996,938,Djimon Hounsou,Kosa,2,4
1996,1844,Til Schweiger,Sean,2,5
1996,20519,Simon Yam,Chen Lo,2,6
1996,19875,Daniel Caltagirone,Nicholas Petraki,0,7
1996,20520,Fabiano Martell,Jimmy Petraki,0,8
1996,20522,Robert Cavanah,MI6 Agent Stevens,2,10
1996,20523,Ronan Vibert,MI6 Agent Calloway,2,11
1996,20511,Chris Barrie,Hillary,2,12
1996,1323612,Jonny Coyne,Gus Petraki,2,13
1996,8785,Ciarán Hinds,Jonathan Reiss,2,14
291805,44735,Jesse Eisenberg,J. Daniel Atlas,2,0
291805,57755,Woody Harrelson,Merritt McKinney,2,1
291805,103,Mark Ruffalo,Dylan Rhodes,2,2
291805,54697,Dave Franco,Jack Wilder,2,3
291805,192,Morgan Freeman,Thaddeus Bradley,2,4
291805,3895,Michael Caine,Arthur Tressler,2,5
291805,51988,Lizzy Caplan,Lula,1,6
291805,10980,Daniel Radcliffe,Walter,2,7
291805,17380,Jay Chou,Li,2,8
291805,513677,Henry Lloyd-Hughes,Allen Scott-Frank,2,9
291805,5411,Sanaa Lathan,Natalie Austin,1,10
291805,84227,Justine Wachsberger,Zoey Taylor,1,11
291805,1394335,Alexandra Fraser,Magician Assistant,1,12
291805,37204,David Warshofsky,Agent Cowan,2,13
291805,10075,Tsai Chin,Bu Bu,1,14
291805,1173231,Ben Lamb,Owen Case,2,15
291805,1363049,Lasco Atkins,80s Pedestrian,2,16
291805,1626067,Amber Elizabeth,Green Umbrella Girl,1,17
291805,1379281,Alexander Cooper,FBI Agent,0,18
291805,1547894,Judit Novotnik,New Year's Eve Reveller,1,19
291805,40687,Richard Laing,Lionel Shrike,2,20
291805,1360202,Alexa Brown,Agent 2 UK,1,21
291805,1743032,William Henderson,Young Dylan,0,22
291805,1646788,Brick Patrick,Chase McKinney,0,23
291805,1743493,Zach Gerard,Hannes Pike,0,24
291805,1639121,Fenfen Huang,Lab Tech,0,25
291805,1743494,Aaron Ly,Head Security Guard,0,26
291805,1507487,Cyd Casados,Case Advisor,0,27
291805,1743495,Jem Wilner,Agent Dore,0,28
291805,1665010,James Richard Marshall,Agent UK,2,29
291805,114017,Karl McMillan,Prison Guard 2 (US),0,30
291805,1225592,Jim Pirri,Eye (voice),2,31
291805,1743497,Christopher Logan,Chef,0,32
291805,1071127,Varada Sethu,Tressler Assitant,1,33
291805,1743498,Michael Walters,Prison Guard US,0,34
291805,1743499,Simon Connolly,Octa Guard,0,35
291805,1743500,Dino Fetscher,Octa Guard,0,36
291805,213929,Martin Delaney,Bo Walsh,0,37
291805,1743501,Nichole Bird,Disappearing Lady 1,1,39
291805,1743502,Danielle Bird,Disappearing Lady 2,1,40
291805,1172388,Michael Cooke,Jack Stooge 1A,0,41
291805,1743503,John Cooke,Jack Stooge 1B,0,42
291805,1743504,Greg McKenzie,Jack Stooge 2A,0,43
291805,1743505,Michael McKenzie,Jack Stooge 2B,0,44
291805,1743506,Tai Yin Chan,Science Lab Guard,0,45
291805,1743508,Bruce Chong,Science Lab Guard 2,0,46
291805,1743509,Missy Malek,Case Assistant,1,47
291805,1003061,Krystal Ellsworth,Casino Dancer,1,48
291805,1426658,Jessica Lee Keller,Casino Dancer,1,49
291805,1743515,Krysada Phounsiri,Casino Dancer,2,50
291805,1148762,Luis Rosado,Casino Dancer,0,51
291805,1743518,Karl Hussain,Street Drummer,0,52
291805,588556,Savannah Guthrie,Herself,0,53
291805,1663441,Emmanuel Akwafo,Student (uncredited),0,54
291805,1388891,Jozef Aoki,Walter's Guard (uncredited),2,55
291805,1743520,Mairead Armstrong,New Years Eve reveller (uncredited),1,56
291805,1743566,Alphonso Austin,Horseman Fan (uncredited),0,57
291805,1663439,Raj Awasti,New Year's Eve Reveller (uncredited),0,58
291805,1504807,David Olawale Ayinde,Business Guest (uncredited),0,59
291805,1496276,Gia Marie Barbera,Party Girl (uncredited),1,60
291805,1735668,Tim Baros,Crowd (uncredited),0,61
291805,1379283,Lauren Beacham,Kezia Campbell (uncredited),1,62
291805,1743573,Gintare Beinoraviciute,Audience Member (uncredited),1,63
291805,1743574,Marc Benanti,Cameraman with Film Crew (uncredited),0,64
291805,1359426,Paul Blackwell,Party Goer (uncredited),0,65
291805,1743575,Annarie Boor,New Years Eve Crowd (uncredited),1,66
291805,1743576,Greg Brummel,Demonstrator (uncredited),0,67
291805,1743577,David Burge,Spectator (uncredited),0,68
291805,1743578,Perry Burke,Spectator (uncredited),0,69
291805,1743579,Leona Carlo,New Year's Eve Guest (uncredited),1,70
291805,1742685,Yue Ting Cheng,Macau Bazaar Passerby (uncredited),0,71
291805,1743580,Richard Clark,New Year's Eve Reveller (uncredited),0,72
291805,1502439,Bern Collaco,New Year's Eve Reveller (uncredited),0,73
291805,1147918,Pamela Betsy Cooper,New Year's Eve Reveller (uncredited),1,74
291805,1743581,Tim Dayman,Eye Magician (uncredited),0,75
291805,1743582,Andrew Dunkelberger,OCTA Show Spectator (uncredited),0,76
291805,1743583,Cameron Edwards,New Year's Eve Crowd Member (uncredited),0,77
291805,1743585,Don Sebastian Fula,Pedestrian #1 (uncredited),0,79
291805,1743587,Jesse Michael Fullington,FBI Agent (uncredited),0,80
291805,1743588,Alexander Furno,NYE Party Boy (uncredited),0,81
291805,1743589,Kevin Fyfe,FBI Agent (uncredited),0,82
291805,1394403,Melissa Galloway,Girl (uncredited),1,83
291805,1743590,Don Gayle,TV Lead Camera Crew Member (uncredited),0,84
291805,1743591,Gemma George,New Years Eve Reveller (uncredited),1,85
291805,1743593,David Georgiou,Stage Crew (uncredited),0,86
291805,1495607,Claire Greasley,New Year's Eve Reveller (uncredited),1,87
291805,1379282,Guna Gultniece,Student (uncredited),1,88
291805,1565074,Mark Haldor,Shrike TV Crew (uncredited),0,89
291805,1743594,Jane Hardcastle,Tressler's Assistant (uncredited),1,90
291805,578690,Lee Nicholas Harris,New York State Police Officer (uncredited),0,91
291805,1147920,Richard Herdman,OCTA Staff Manager (uncredited),0,92
291805,1674664,Vera Horton,Photographer (uncredited),1,93
291805,1502441,Kornelia Horvath,New Year's Eve Reveller (uncredited),1,94
291805,1651393,Ty Hurley,New Year's Eve Reveller (uncredited),0,95
291805,1743613,Jahmilla Jackson,Audience Member (uncredited),0,96
291805,1735653,Dolly Jagdeo,New Year's Eve Reveller (uncredited),1,97
291805,1743615,Oliver Jolliffe,TV Camera Man / Stage Crew (uncredited),0,98
291805,1743616,Zoey Callandria Jones,Hannes Attractive Woman (uncredited),1,99
291805,1744070,Vivien Kent,Special Guest Official (uncredited),1,100
291805,1555943,Attila G. Kerekes,Spectator in the Woods (uncredited),0,101
291805,1663430,Paul Kerry,Guest at Tech Show (uncredited),0,102
291805,1744071,Irina Klimovich,New Year's Eve Pedestrian (uncredited),1,103
291805,1744072,Nina Kumar,New Year's Eve Reveller (uncredited),1,104
291805,1744073,Candice Lam,Macau VIP Guest (uncredited),1,105
291805,1744075,Kim-Anh Le-Pham,Goth Girl (uncredited),1,106
291805,1322312,Jorge Leon Martinez,VIP Guest (uncredited),0,107
291805,1744076,Rogers Leona,Goth Girl (uncredited),1,108
291805,1744078,Sonu Louis,Walter's Guard (uncredited),0,109
291805,1744079,Nada Maache,VIP Guest (uncredited),1,110
291805,1744082,João Magalhães,Tech Crowd (uncredited),0,111
291805,1744085,Teresa Mahoney,Police Officer (uncredited),1,112
291805,1744087,Sid Man,Macau Gangster (uncredited),0,113
291805,1462431,Rita McDonald Damper,New Yorker (uncredited),1,114
291805,1744089,Erica Melargo,"OCTA Vip Guest, Daughter (uncredited)",1,115
291805,1744090,Andy Mihalache,New Year's Eve Reveller (uncredited),0,116
291805,1744091,Anthony Milton,New York State Cop (uncredited),0,117
291805,1363053,Shina Shihoko Nagai,Chinese Lady (uncredited),1,118
291805,1744094,Celina Nessa,Audience Member (uncredited),1,119
291805,1744095,Emily Ng,NYE Party Goer (uncredited),1,120
291805,1744097,Jason Nicholls,Market Customer (uncredited),0,121
291805,1744098,Kapish OJO,New Year's Eve Reveller (uncredited),0,122
291805,1522262,Tatsujiro Oto,Chinese Gang Member (uncredited),2,123
291805,1509637,Gloria Peñaranda,New Year's Eve Reveller (uncredited),1,124
291805,1744101,Lovell Richards,Metropolitan Police (uncredited),0,125
291805,1744103,Boyd Rogers,Prison Guard (uncredited),0,126
291805,1744105,Aaron Sequerah,Inspired Onlooker (uncredited),0,127
291805,1744106,Vinita Sharma,New Year's Eve Reveller (uncredited),1,128
291805,1394361,Clem So,Macau Guest (uncredited),0,129
291805,1744109,Conny Stadler,Girl (uncredited),1,130
291805,1744116,Richard Stanley,New Year's Eve Reveller (uncredited),0,131
291805,1744117,A.k. Steppa,New Year's Eve Reveller (uncredited),0,132
291805,1485460,Vince Taylor,American Bar Drinker (uncredited),0,133
291805,1744120,Nadia Townsend,Uniformed Police Officer (uncredited),1,134
291805,1744122,Vassiliki Tzanakou,New Year's Eve Reveller (uncredited),1,135
291805,1744124,Maureen Warrington,New Year's Eve crowd (uncredited),0,136
291805,1371439,Daniel Westwood,Computer Technician (uncredited),0,137
291805,1739873,Jo Wheatley,80s Flashback Audience (uncredited),1,138
291805,1744125,Arthur Wilde,New Year's Eve Reveller (uncredited),0,139
291805,1264641,Evie Wray,Tech Crowd (uncredited),1,140
291805,1651386,Miroslav Zaruba,New Year's Eve Reveller (uncredited),0,141
291805,1663424,Tatiana Zarubova,New Year's Eve Reveller (uncredited),1,142
10003,5576,Val Kilmer,Simon Templar,2,0
10003,1951,Elisabeth Shue,Emma Russell,1,1
10003,1118,Rade Serbedzija,Ivan Tretiak,2,2
